sample	rep	unit	fq1	fq2
M47	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M47-S739-S503_L001_ds.8676af689b8e4287accf360eb924cd5b/M47_S85_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M47-S739-S503_L001_ds.8676af689b8e4287accf360eb924cd5b/M47_S85_L001_R2_001.fastq.gz
M48	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M48-S788-S587_L001_ds.3e2814c681944cc7bfe317c4f9212b33/M48_S86_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M48-S788-S587_L001_ds.3e2814c681944cc7bfe317c4f9212b33/M48_S86_L001_R2_001.fastq.gz
M49	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M49-S779-S589_L001_ds.6904a975049c44b48632127b6e3b8a83/M49_S87_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M49-S779-S589_L001_ds.6904a975049c44b48632127b6e3b8a83/M49_S87_L001_R2_001.fastq.gz
M50	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M50-P7129-P5157_L001_ds.f32ea2cacaf846ab8f7deacc24dff339/M50_S88_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M50-P7129-P5157_L001_ds.f32ea2cacaf846ab8f7deacc24dff339/M50_S88_L001_R2_001.fastq.gz
M51	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M51-S790-S594_L001_ds.6592a3cec0144d0babb25844d9de90f9/M51_S89_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M51-S790-S594_L001_ds.6592a3cec0144d0babb25844d9de90f9/M51_S89_L001_R2_001.fastq.gz
M52	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M52-S724-S547_L001_ds.e693c6b49f924f54ac947ebed8db50e8/M52_S90_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M52-S724-S547_L001_ds.e693c6b49f924f54ac947ebed8db50e8/M52_S90_L001_R2_001.fastq.gz
M53	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M53-S706-S574_L001_ds.7d3e1391e94c424bad80ea7046c50fd3/M53_S91_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M53-S706-S574_L001_ds.7d3e1391e94c424bad80ea7046c50fd3/M53_S91_L001_R2_001.fastq.gz
M54	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M54-S750-S532_L001_ds.b79b9496da43465cb46dc8017a50e8bd/M54_S92_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M54-S750-S532_L001_ds.b79b9496da43465cb46dc8017a50e8bd/M54_S92_L001_R2_001.fastq.gz
M55	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M55-S775-S509_L001_ds.fb7743f82fcc43e883fb08fb00bcdf2e/M55_S93_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M55-S775-S509_L001_ds.fb7743f82fcc43e883fb08fb00bcdf2e/M55_S93_L001_R2_001.fastq.gz
M56	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M56-S743-S536_L001_ds.097e8cd916f644648349af82a958e752/M56_S94_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M56-S743-S536_L001_ds.097e8cd916f644648349af82a958e752/M56_S94_L001_R2_001.fastq.gz
M57	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M57-S786-S513_L001_ds.0328bed5fe884d7686e32c608c86a4a3/M57_S95_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M57-S786-S513_L001_ds.0328bed5fe884d7686e32c608c86a4a3/M57_S95_L001_R2_001.fastq.gz
M58	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M58-P7125-P5155_L001_ds.b57ae6cb26544b00a9c83095cc940de1/M58_S96_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M58-P7125-P5155_L001_ds.b57ae6cb26544b00a9c83095cc940de1/M58_S96_L001_R2_001.fastq.gz
M59	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M59-P7124-P5154_L001_ds.5f2ad4902638463c9bd605ad71155366/M59_S97_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M59-P7124-P5154_L001_ds.5f2ad4902638463c9bd605ad71155366/M59_S97_L001_R2_001.fastq.gz
M5	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M5-S732-S550_L001_ds.19d59ea73bda4ba1a780adf0f41c4fc6/M5_S44_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M5-S732-S550_L001_ds.19d59ea73bda4ba1a780adf0f41c4fc6/M5_S44_L001_R2_001.fastq.gz
M60	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M60-S759-S516_L001_ds.7f2c143f9b4e453ab4c44837830ecac0/M60_S98_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M60-S759-S516_L001_ds.7f2c143f9b4e453ab4c44837830ecac0/M60_S98_L001_R2_001.fastq.gz
M61	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M61-S711-S560_L001_ds.f5ff2dbc7797429d8d46dbe81dbe2ced/M61_S99_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M61-S711-S560_L001_ds.f5ff2dbc7797429d8d46dbe81dbe2ced/M61_S99_L001_R2_001.fastq.gz
M62	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M62-S766-S555_L001_ds.9df469dbd2c746a69a60529b734b8501/M62_S100_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M62-S766-S555_L001_ds.9df469dbd2c746a69a60529b734b8501/M62_S100_L001_R2_001.fastq.gz
M64	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M64-S738-S525_L001_ds.69af1e012b644505a6cb70a817475dc5/M64_S101_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M64-S738-S525_L001_ds.69af1e012b644505a6cb70a817475dc5/M64_S101_L001_R2_001.fastq.gz
M66	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M66-S767-S572_L001_ds.373d5d226e3b4b0bb93dc7a27535f515/M66_S102_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M66-S767-S572_L001_ds.373d5d226e3b4b0bb93dc7a27535f515/M66_S102_L001_R2_001.fastq.gz
M67	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M67-S726-S577_L001_ds.0af573fe4c6742de9820b739aabc26a1/M67_S103_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M67-S726-S577_L001_ds.0af573fe4c6742de9820b739aabc26a1/M67_S103_L001_R2_001.fastq.gz
M68	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M68-S791-S529_L001_ds.cdfd64c01b194fe79d0bcb7e90c42f34/M68_S104_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M68-S791-S529_L001_ds.cdfd64c01b194fe79d0bcb7e90c42f34/M68_S104_L001_R2_001.fastq.gz
M69	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M69-S740-S570_L001_ds.b44d6cb2e01d4065ad84aa6cf8f9e330/M69_S105_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M69-S740-S570_L001_ds.b44d6cb2e01d4065ad84aa6cf8f9e330/M69_S105_L001_R2_001.fastq.gz
M6	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M6-S709-S575_L001_ds.20ae14e2a81f4633860a77bbf6b3fc5f/M6_S45_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M6-S709-S575_L001_ds.20ae14e2a81f4633860a77bbf6b3fc5f/M6_S45_L001_R2_001.fastq.gz
M70	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M70-S781-S510_L001_ds.be3a9495cd454181954e0f897c6a750d/M70_S106_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M70-S781-S510_L001_ds.be3a9495cd454181954e0f897c6a750d/M70_S106_L001_R2_001.fastq.gz
M71	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M71-S778-S522_L001_ds.3a52d9d711b74f87b8f025f937f4dd98/M71_S107_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M71-S778-S522_L001_ds.3a52d9d711b74f87b8f025f937f4dd98/M71_S107_L001_R2_001.fastq.gz
M73	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M73-S746-S583_L001_ds.facf9ae6f39e47968313f6a619566641/M73_S108_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M73-S746-S583_L001_ds.facf9ae6f39e47968313f6a619566641/M73_S108_L001_R2_001.fastq.gz
M75	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M75-S745-S557_L001_ds.b100b4e8a944409ab18165eb1ce90ba5/M75_S109_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M75-S745-S557_L001_ds.b100b4e8a944409ab18165eb1ce90ba5/M75_S109_L001_R2_001.fastq.gz
M76	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M76-S707-S596_L001_ds.351228c5fbb94888a52808820c48e2e7/M76_S110_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M76-S707-S596_L001_ds.351228c5fbb94888a52808820c48e2e7/M76_S110_L001_R2_001.fastq.gz
M77	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M77-S723-S502_L001_ds.1678f9133075406892d4b9535aa7fd26/M77_S111_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M77-S723-S502_L001_ds.1678f9133075406892d4b9535aa7fd26/M77_S111_L001_R2_001.fastq.gz
M78	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M78-P7122-P5153_L001_ds.c9b120bf50a34c40a12122d8472af84c/M78_S112_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M78-P7122-P5153_L001_ds.c9b120bf50a34c40a12122d8472af84c/M78_S112_L001_R2_001.fastq.gz
M79	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M79-P7123-P5128_L001_ds.09971bf83a024003960256a330c5ca27/M79_S113_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M79-P7123-P5128_L001_ds.09971bf83a024003960256a330c5ca27/M79_S113_L001_R2_001.fastq.gz
M7	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M7-S736-S543_L001_ds.52f85ec6ff6f40829180d6f031edd467/M7_S46_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M7-S736-S543_L001_ds.52f85ec6ff6f40829180d6f031edd467/M7_S46_L001_R2_001.fastq.gz
M80	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M80-S717-S595_L001_ds.b87fe2770117423892e5a0ed1ec1672f/M80_S114_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M80-S717-S595_L001_ds.b87fe2770117423892e5a0ed1ec1672f/M80_S114_L001_R2_001.fastq.gz
M81	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M81-P7110-P5112_L001_ds.deb5014c529f4e868089d155689101d4/M81_S115_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M81-P7110-P5112_L001_ds.deb5014c529f4e868089d155689101d4/M81_S115_L001_R2_001.fastq.gz
M82	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M82-S798-S527_L001_ds.a9cf1ce18ebc4fc6b79589a124bff93e/M82_S116_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M82-S798-S527_L001_ds.a9cf1ce18ebc4fc6b79589a124bff93e/M82_S116_L001_R2_001.fastq.gz
M83	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M83-S754-S535_L001_ds.d1dee954019942f1a3649daa5d23ec85/M83_S117_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M83-S754-S535_L001_ds.d1dee954019942f1a3649daa5d23ec85/M83_S117_L001_R2_001.fastq.gz
M84	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M84-S701-S597_L001_ds.b644ffb2c74b42dea6608030da60cede/M84_S118_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M84-S701-S597_L001_ds.b644ffb2c74b42dea6608030da60cede/M84_S118_L001_R2_001.fastq.gz
M85	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M85-S705-S563_L001_ds.51782198cdfe425a911e96e345223ee8/M85_S119_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M85-S705-S563_L001_ds.51782198cdfe425a911e96e345223ee8/M85_S119_L001_R2_001.fastq.gz
M86	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M86-P7128-P5123_L001_ds.1c43b54fb4584581bf8f897a1748ada3/M86_S120_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M86-P7128-P5123_L001_ds.1c43b54fb4584581bf8f897a1748ada3/M86_S120_L001_R2_001.fastq.gz
M87	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M87-P7144-P5165_L001_ds.681252d51dd54a1eac6e641ebe5797cf/M87_S121_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M87-P7144-P5165_L001_ds.681252d51dd54a1eac6e641ebe5797cf/M87_S121_L001_R2_001.fastq.gz
M88	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M88-S768-S558_L001_ds.c3016d58a50647e699c94e21b3c380e7/M88_S122_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M88-S768-S558_L001_ds.c3016d58a50647e699c94e21b3c380e7/M88_S122_L001_R2_001.fastq.gz
M89	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M89-S748-S553_L001_ds.00f1600134ac47f89b4ddd1d7b6bd865/M89_S123_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M89-S748-S553_L001_ds.00f1600134ac47f89b4ddd1d7b6bd865/M89_S123_L001_R2_001.fastq.gz
M8	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M8-S713-S586_L001_ds.403c6d8ca3e5485bb57c9f5c18df97e9/M8_S47_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M8-S713-S586_L001_ds.403c6d8ca3e5485bb57c9f5c18df97e9/M8_S47_L001_R2_001.fastq.gz
M90	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M90-S718-S515_L001_ds.30f937ccb62e4c2289b7b5359c9facd0/M90_S124_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M90-S718-S515_L001_ds.30f937ccb62e4c2289b7b5359c9facd0/M90_S124_L001_R2_001.fastq.gz
M91	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M91-S785-S504_L001_ds.62d65dbb30ea45759edbddab68810d44/M91_S125_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M91-S785-S504_L001_ds.62d65dbb30ea45759edbddab68810d44/M91_S125_L001_R2_001.fastq.gz
M93	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M93-S744-S552_L001_ds.e7c515a9813245d9828413a8e35d2dbc/M93_S126_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M93-S744-S552_L001_ds.e7c515a9813245d9828413a8e35d2dbc/M93_S126_L001_R2_001.fastq.gz
M94	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M94-S719-S569_L001_ds.e2a968747fce4e03a550c3ba753a713b/M94_S127_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M94-S719-S569_L001_ds.e2a968747fce4e03a550c3ba753a713b/M94_S127_L001_R2_001.fastq.gz
M95	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M95-P7112-P5110_L001_ds.700bafceea2248ad9cb46ae5933d1958/M95_S128_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M95-P7112-P5110_L001_ds.700bafceea2248ad9cb46ae5933d1958/M95_S128_L001_R2_001.fastq.gz
M9	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M9-P7140-P5162_L001_ds.03ab443cc18a4c519c06501621347dbf/M9_S48_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/M9-P7140-P5162_L001_ds.03ab443cc18a4c519c06501621347dbf/M9_S48_L001_R2_001.fastq.gz
